parcel_id_REMM,TAZID_832,TAZID_900,Tract_GEOID
232852,1103,1194,49035103000
232854,1103,1194,49035103000
232887,1104,1195,49035103000
232889,1106,1197,49035103500
232894,1106,1197,49035103500
232978,1106,1197,49035103500
233082,1106,1197,49035103500
233196,1106,1197,49035103500
233307,1104,1195,49035103000
233420,1106,1197,49035103500
233539,1106,1197,49035103500
233674,1106,1197,49035103500
233677,1106,1197,49035103500
233798,1104,1195,49035103000
233799,1106,1197,49035103500
233802,1106,1197,49035103500
234034,1103,1194,49035103000
234077,1106,1197,49035103500
234078,1106,1197,49035103500
234205,1106,1197,49035103500
234208,1106,1197,49035103500
234330,1106,1197,49035103500
234448,1106,1197,49035103500
234452,1106,1197,49035103500
234676,1106,1197,49035103500
234798,1106,1197,49035103500
234801,1106,1197,49035103500
234926,1104,1195,49035103000
234930,1106,1197,49035103500
235057,1104,1195,49035103000
235169,1104,1195,49035103000
235170,1106,1197,49035103500
235172,1106,1197,49035103500
235243,1103,1194,49035103000
235292,1106,1197,49035103500
235294,1106,1197,49035103500
235387,1106,1197,49035103500
235592,1106,1197,49035103500
235698,1104,1195,49035103000
235699,1106,1197,49035103500
235701,1106,1197,49035103500
235815,1104,1195,49035103000
235820,1106,1197,49035103500
235925,1106,1197,49035103500
236012,1104,1195,49035103000
236013,1106,1197,49035103500
236095,1104,1195,49035103000
236096,1106,1197,49035103500
236183,1106,1197,49035103500
236245,1103,1194,49035103000
236246,1103,1194,49035103000
236247,1103,1194,49035103000
236250,1103,1194,49035103000
236301,1103,1194,49035103000
236302,1104,1195,49035103000
236396,1104,1195,49035103000
236475,1103,1194,49035103000
236476,1106,1197,49035103500
236560,1106,1197,49035103500
236561,1106,1197,49035103500
236651,1104,1195,49035103000
236739,1104,1195,49035103000
236740,1106,1197,49035103500
236813,1104,1195,49035103000
236814,1106,1197,49035103500
236899,1106,1197,49035103500
236900,1106,1197,49035103500
236972,1106,1197,49035103500
237088,1103,1194,49035103000
237089,1103,1194,49035103000
237090,1103,1194,49035103000
237093,1103,1194,49035103000
237145,1104,1195,49035103000
237219,1106,1197,49035103500
237306,1106,1197,49035103500
237581,1104,1195,49035103000
237660,1104,1195,49035103000
237937,1104,1195,49035103000
238008,1103,1194,49035103000
238010,1103,1194,49035103000
238789,1103,1194,49035103000
238791,1103,1194,49035103000
239503,1103,1194,49035103000
239504,1103,1194,49035103000
240181,1023,1140,49035102300
240187,1103,1194,49035103000
240188,1103,1194,49035103000
240192,1103,1194,49035103000
240897,1103,1194,49035103000
240903,1103,1194,49035103000
240904,1103,1194,49035103000
241514,1103,1194,49035103000
241618,1126,1231,49035103100
241682,1126,1231,49035103100
241978,1127,1232,49035103100
241980,1126,1231,49035103100
242172,1103,1194,49035103000
242175,1103,1194,49035103000
242176,1103,1194,49035103000
242179,1103,1194,49035103000
242334,1126,1231,49035103100
242402,1126,1231,49035103100
242473,1127,1232,49035103100
242475,1128,1233,49035103100
242477,1126,1231,49035103100
242554,1127,1232,49035103100
242555,1126,1231,49035103100
242631,1126,1231,49035103100
242770,1126,1231,49035103100
242771,1126,1231,49035103100
242772,1127,1232,49035103100
242773,1128,1233,49035103100
242775,1126,1231,49035103100
242836,1126,1231,49035103100
242837,1127,1232,49035103100
242841,1126,1231,49035103100
242844,1128,1233,49035103100
242894,1103,1194,49035103000
242895,1103,1194,49035103000
242944,1126,1231,49035103100
242945,1127,1232,49035103100
242952,1126,1231,49035103100
243027,1126,1231,49035103100
243028,1127,1232,49035103100
243029,1126,1231,49035103100
243115,1126,1231,49035103100
243212,1128,1233,49035103100
243215,1126,1231,49035103100
243405,1127,1232,49035103100
243409,1128,1233,49035103100
243512,1126,1231,49035103100
243612,1126,1231,49035103100
243616,1126,1231,49035103100
243702,1127,1232,49035103100
243869,1103,1194,49035103000
243870,1103,1194,49035103000
243873,1103,1194,49035103000
243918,1126,1231,49035103100
243919,1128,1233,49035103100
244002,1128,1233,49035103100
244004,1126,1231,49035103100
244006,1128,1233,49035103100
244079,1126,1231,49035103100
244184,1126,1231,49035103100
244186,1126,1231,49035103100
244291,1126,1231,49035103100
244480,1126,1231,49035103100
244570,1126,1231,49035103100
244571,1128,1233,49035103100
244574,1128,1233,49035103100
244576,1128,1233,49035103100
244628,1128,1233,49035103100
244687,1127,1232,49035103100
244688,1127,1232,49035103100
244691,1126,1231,49035103100
244693,1126,1231,49035103100
244727,1103,1194,49035103000
244728,1103,1194,49035103000
244735,1103,1194,49035103000
244783,1126,1231,49035103100
244784,1127,1232,49035103100
244785,1127,1232,49035103100
244787,1126,1231,49035103100
244850,1128,1233,49035103100
244916,1128,1233,49035103100
244969,1126,1231,49035103100
244970,1128,1233,49035103100
244973,1128,1233,49035103100
244975,1128,1233,49035103100
245064,1128,1233,49035103100
245065,1128,1233,49035103100
245066,1126,1231,49035103100
245139,1126,1231,49035103100
245140,1127,1232,49035103100
245143,1126,1231,49035103100
245146,1128,1233,49035103100
245147,1126,1231,49035103100
245221,1127,1232,49035103100
245222,1128,1233,49035103100
245226,1126,1231,49035103100
245313,1126,1231,49035103100
245314,1128,1233,49035103100
245321,1128,1233,49035103100
245323,1128,1233,49035103100
245395,1126,1231,49035103100
245396,1126,1231,49035103100
245397,1129,1234,49035103400
245480,1128,1233,49035103100
245482,1126,1231,49035103100
245483,1128,1233,49035103100
245538,1103,1194,49035103000
245539,1103,1194,49035103000
245542,1103,1194,49035103000
245584,1126,1231,49035103100
245585,1127,1232,49035103100
245590,1128,1233,49035103100
245669,1126,1231,49035103100
245670,1127,1232,49035103100
245671,1128,1233,49035103100
245672,1129,1234,49035103400
245678,1128,1233,49035103100
245680,1126,1231,49035103100
245761,1127,1232,49035103100
245762,1129,1234,49035103400
245927,1127,1232,49035103100
245928,1128,1233,49035103100
245931,1128,1233,49035103100
245932,1126,1231,49035103100
246011,1126,1231,49035103100
246012,1127,1232,49035103100
246013,1128,1233,49035103100
246016,1126,1231,49035103100
246018,1128,1233,49035103100
246094,1126,1231,49035103100
246095,1127,1232,49035103100
246176,1128,1233,49035103100
246182,1126,1231,49035103100
246252,1126,1231,49035103100
246255,1126,1231,49035103100
246340,1128,1233,49035103100
246417,1103,1194,49035103000
246422,1103,1194,49035103000
246468,1126,1231,49035103100
246469,1127,1232,49035103100
246470,1129,1234,49035103400
246557,1126,1231,49035103100
246560,1126,1231,49035103100
246639,1128,1233,49035103100
246644,1128,1233,49035103100
246645,1126,1231,49035103100
246734,1126,1231,49035103100
246735,1127,1232,49035103100
246825,1126,1231,49035103100
246826,1127,1232,49035103100
246827,1129,1234,49035103400
247148,1126,1231,49035103100
247151,1128,1233,49035103100
247152,1126,1231,49035103100
247255,1126,1231,49035103100
247256,1128,1233,49035103100
247262,1128,1233,49035103100
247373,1126,1231,49035103100
247374,1128,1233,49035103100
247451,1103,1194,49035103000
247452,1103,1194,49035103000
247453,1103,1194,49035103000
247458,1103,1194,49035103000
247504,1128,1233,49035103100
247505,1126,1231,49035103100
247595,1128,1233,49035103100
247600,1128,1233,49035103100
247601,1126,1231,49035103100
247690,1126,1231,49035103100
247691,1128,1233,49035103100
247768,1126,1231,49035103100
247770,1128,1233,49035103100
247957,1127,1232,49035103100
248058,1126,1231,49035103100
248059,1127,1232,49035103100
248061,1125,1230,49035102900
248156,1126,1231,49035103100
248157,1127,1232,49035103100
248158,1128,1233,49035103100
248159,1126,1231,49035103100
248242,1128,1233,49035103100
248243,1128,1233,49035103100
248307,1128,1233,49035103100
248308,1129,1234,49035103400
248351,1023,1140,49035102300
248355,1103,1194,49035103000
248356,1103,1194,49035103000
248357,1103,1194,49035103000
248360,1103,1194,49035103000
248361,1103,1194,49035103000
248457,1127,1232,49035103100
248459,1128,1233,49035103100
248461,1126,1231,49035103100
248523,1127,1232,49035103100
248524,1128,1233,49035103100
248525,1125,1230,49035102900
248594,1127,1232,49035103100
248595,1128,1233,49035103100
248597,1128,1233,49035103100
248598,1128,1233,49035103100
248696,1127,1232,49035103100
248697,1128,1233,49035103100
248778,1129,1234,49035103400
248783,1128,1233,49035103100
248860,1126,1231,49035103100
248861,1127,1232,49035103100
248863,1127,1232,49035103100
248864,1128,1233,49035103100
248865,1126,1231,49035103100
248944,1127,1232,49035103100
248946,1126,1231,49035103100
249026,1129,1234,49035103400
249027,1127,1232,49035103100
249028,1125,1230,49035102900
249031,1128,1233,49035103100
249103,1128,1233,49035103100
249104,1129,1234,49035103400
249105,1127,1232,49035103100
249107,1125,1230,49035102900
249108,1128,1233,49035103100
249110,1128,1233,49035103100
249169,1103,1194,49035103000
249172,1103,1194,49035103000
249214,1126,1231,49035103100
249215,1127,1232,49035103100
249218,1127,1232,49035103100
249222,1128,1233,49035103100
249223,1126,1231,49035103100
249297,1127,1232,49035103100
249302,1128,1233,49035103100
249365,1125,1230,49035102900
249459,1127,1232,49035103100
249534,1127,1232,49035103100
249535,1129,1234,49035103400
249536,1127,1232,49035103100
249609,1127,1232,49035103100
249610,1128,1233,49035103100
249613,1128,1233,49035103100
249615,1128,1233,49035103100
249713,1127,1232,49035103100
249802,1128,1233,49035103100
249804,1128,1233,49035103100
249900,1127,1232,49035103100
249901,1127,1232,49035103100
249903,1127,1232,49035103100
249905,1127,1232,49035103100
249982,1127,1232,49035103100
249986,1128,1233,49035103100
250058,1103,1194,49035103000
250095,1128,1233,49035103100
250096,1129,1234,49035103400
250100,1128,1233,49035103100
250186,1128,1233,49035103100
250188,1127,1232,49035103100
250259,1127,1232,49035103100
250260,1127,1232,49035103100
250356,1127,1232,49035103100
250358,1128,1233,49035103100
250450,1127,1232,49035103100
250547,1127,1232,49035103100
250646,1125,1230,49035102900
250833,1129,1234,49035103400
250835,1127,1232,49035103100
251782,1103,1194,49035103000
252796,1103,1194,49035103000
252797,1103,1194,49035103000
252799,1103,1194,49035103000
252803,1103,1194,49035103000
252805,1103,1194,49035103000
253946,1103,1194,49035103000
253947,1103,1194,49035103000
253948,1103,1194,49035103000
253951,1103,1194,49035103000
253952,1103,1194,49035103000
254846,1103,1194,49035103000
254848,1103,1194,49035103000
255563,1103,1194,49035103000
255564,1103,1194,49035103000
256354,1103,1194,49035103000
256355,1103,1194,49035103000
256357,1103,1194,49035103000
256360,1103,1194,49035103000
257098,1103,1194,49035103000
257099,1103,1194,49035103000
257100,1103,1194,49035103000
257106,1103,1194,49035103000
257108,1103,1194,49035103000
257938,1103,1194,49035103000
258489,1126,1231,49035103100
259075,1103,1194,49035103000
259076,1103,1194,49035103000
259077,1103,1194,49035103000
259828,1103,1194,49035103000
259829,1103,1194,49035103000
259830,1103,1194,49035103000
259832,1103,1194,49035103000
260432,1103,1194,49035103000
260438,1103,1194,49035103000
260947,1126,1231,49035103100
260952,1103,1194,49035103000
260953,1103,1194,49035103000
260958,1103,1194,49035103000
260959,1103,1194,49035103000
261478,1103,1194,49035103000
261480,1103,1194,49035103000
261947,1103,1194,49035103000
261951,1103,1194,49035103000
262415,1103,1194,49035103000
262416,1103,1194,49035103000
262417,1103,1194,49035103000
262422,1103,1194,49035103000
262424,1103,1194,49035103000
262822,1103,1194,49035103000
262823,1103,1194,49035103000
262824,1103,1194,49035103000
262829,1103,1194,49035103000
262831,1103,1194,49035103000
263203,1103,1194,49035103000
263975,1103,1194,49035103000
263977,1103,1194,49035103000
263979,1103,1194,49035103000
263988,1103,1194,49035103000
264391,1126,1231,49035103100
264399,1103,1194,49035103000
264401,1103,1194,49035103000
264785,1103,1194,49035103000
264792,1103,1194,49035103000
265171,1103,1194,49035103000
265172,1103,1194,49035103000
265174,1103,1194,49035103000
265175,1103,1194,49035103000
265181,1103,1194,49035103000
265182,1103,1194,49035103000
265477,1103,1194,49035103000
265480,1103,1194,49035103000
265785,1103,1194,49035103000
266025,1103,1194,49035103000
266026,1103,1194,49035103000
266027,1103,1194,49035103000
266031,1103,1194,49035103000
266032,1103,1194,49035103000
266240,1103,1194,49035103000
266241,1103,1194,49035103000
266243,1103,1194,49035103000
266247,1103,1194,49035103000
266422,1103,1194,49035103000
266426,1103,1194,49035103000
266545,1102,1193,49035102900
266749,1103,1194,49035103000
266750,1103,1194,49035103000
266751,1103,1194,49035103000
266759,1103,1194,49035103000
266760,1103,1194,49035103000
267028,1103,1194,49035103000
267029,1103,1194,49035103000
267031,1103,1194,49035103000
267032,1103,1194,49035103000
267759,1126,1231,49035103100
267771,1103,1194,49035103000
267776,1103,1194,49035103000
268148,1103,1194,49035103000
268152,1103,1194,49035103000
268530,1103,1194,49035103000
268902,1103,1194,49035103000
268904,1103,1194,49035103000
268905,1103,1194,49035103000
268915,1103,1194,49035103000
268916,1103,1194,49035103000
269279,1126,1231,49035103100
269289,1103,1194,49035103000
269290,1103,1194,49035103000
269291,1103,1194,49035103000
269298,1103,1194,49035103000
269964,1126,1231,49035103100
270326,1103,1194,49035103000
270330,1103,1194,49035103000
270331,1103,1194,49035103000
270332,1103,1194,49035103000
270680,1126,1231,49035103100
270688,1103,1194,49035103000
270690,1103,1194,49035103000
270691,1103,1194,49035103000
270692,1103,1194,49035103000
270695,1103,1194,49035103000
278034,1126,1231,49035103100
278041,1103,1194,49035103000
278386,1103,1194,49035103000
278389,1103,1194,49035103000
278390,1126,1231,49035103100
278394,1103,1194,49035103000
278722,1103,1194,49035103000
278725,1103,1194,49035103000
278726,1103,1194,49035103000
278727,1103,1194,49035103000
279056,1103,1194,49035103000
279398,1103,1194,49035103000
279692,1103,1194,49035103000
279696,1103,1194,49035103000
279697,1126,1231,49035103100
279699,1103,1194,49035103000
279703,1103,1194,49035103000
279950,1126,1231,49035103100
279956,1103,1194,49035103000
280554,1126,1231,49035103100
280564,1103,1194,49035103000
280565,1103,1194,49035103000
280842,1103,1194,49035103000
280846,1103,1194,49035103000
280850,1103,1194,49035103000
280851,1103,1194,49035103000
281179,1103,1194,49035103000
281181,1103,1194,49035103000
281182,1103,1194,49035103000
281543,1126,1231,49035103100
281550,1103,1194,49035103000
281862,1103,1194,49035103000
282190,1103,1194,49035103000
282191,1103,1194,49035103000
282518,1126,1231,49035103100
282524,1103,1194,49035103000
282525,1103,1194,49035103000
282526,1103,1194,49035103000
282839,1103,1194,49035103000
282843,1103,1194,49035103000
282845,1126,1231,49035103100
282848,1103,1194,49035103000
282850,1103,1194,49035103000
282851,1103,1194,49035103000
283154,1103,1194,49035103000
283161,1103,1194,49035103000
283162,1103,1194,49035103000
283752,1103,1194,49035103000
283769,1103,1194,49035103000
284014,1103,1194,49035103000
284026,1103,1194,49035103000
284029,1103,1194,49035103000
284035,1103,1194,49035103000
284323,1103,1194,49035103000
284329,1103,1194,49035103000
284332,1103,1194,49035103000
284333,1103,1194,49035103000
284620,1103,1194,49035103000
284621,1126,1231,49035103100
284624,1021,1145,49035102300
284627,1103,1194,49035103000
284950,1024,1144,49035102300
285288,1103,1194,49035103000
285293,1103,1194,49035103000
285294,1103,1194,49035103000
285295,1103,1194,49035103000
285306,1103,1194,49035103000
285647,1103,1194,49035103000
285649,1103,1194,49035103000
285651,1103,1194,49035103000
285652,1103,1194,49035103000
285653,1103,1194,49035103000
285996,1103,1194,49035103000
286001,1024,1144,49035102300
286005,1103,1194,49035103000
286006,1126,1231,49035103100
286008,1103,1194,49035103000
286013,1103,1194,49035103000
286323,1103,1194,49035103000
286332,1103,1194,49035103000
286336,1103,1194,49035103000
286348,1103,1194,49035103000
286622,1103,1194,49035103000
286870,1103,1194,49035103000
287074,1103,1194,49035103000
287076,1024,1144,49035102300
287080,1103,1194,49035103000
287081,1126,1231,49035103100
287086,1103,1194,49035103000
287087,1103,1194,49035103000
287088,1103,1194,49035103000
287350,1103,1194,49035103000
287359,1103,1194,49035103000
287360,1103,1194,49035103000
287361,1103,1194,49035103000
287626,1103,1194,49035103000
287647,1103,1194,49035103000
287891,1103,1194,49035103000
287905,1103,1194,49035103000
288170,1126,1231,49035103100
288178,1103,1194,49035103000
288180,1103,1194,49035103000
288182,1103,1194,49035103000
288183,1103,1194,49035103000
288184,1103,1194,49035103000
288455,1103,1194,49035103000
288456,1103,1194,49035103000
288457,1103,1194,49035103000
288937,1103,1194,49035103000
288943,1103,1194,49035103000
288944,1103,1194,49035103000
288951,1103,1194,49035103000
289167,1103,1194,49035103000
289172,1024,1144,49035102300
289175,1103,1194,49035103000
289178,1103,1194,49035103000
289181,1103,1194,49035103000
289183,1103,1194,49035103000
289190,1103,1194,49035103000
289417,1103,1194,49035103000
289427,1103,1194,49035103000
289651,1103,1194,49035103000
289661,1103,1194,49035103000
289667,1103,1194,49035103000
289892,1103,1194,49035103000
289896,1103,1194,49035103000
290148,1103,1194,49035103000
290156,1103,1194,49035103000
290418,1103,1194,49035103000
290422,1103,1194,49035103000
290647,1103,1194,49035103000
290654,1103,1194,49035103000
290657,1103,1194,49035103000
290669,1103,1194,49035103000
290869,1103,1194,49035103000
290874,1103,1194,49035103000
290876,1103,1194,49035103000
290878,1103,1194,49035103000
291161,1103,1194,49035103000
291162,1103,1194,49035103000
291163,1103,1194,49035103000
291458,1103,1194,49035103000
291469,1103,1194,49035103000
291478,1103,1194,49035103000
291747,1103,1194,49035103000
291756,1103,1194,49035103000
292087,1103,1194,49035103000
292090,1103,1194,49035103000
292405,1024,1144,49035102300
292406,1126,1231,49035103100
292411,1103,1194,49035103000
292414,1103,1194,49035103000
292415,1103,1194,49035103000
292734,1103,1194,49035103000
292736,1103,1194,49035103000
292744,1103,1194,49035103000
292745,1103,1194,49035103000
292747,1103,1194,49035103000
293099,1024,1144,49035102300
293101,1103,1194,49035103000
293109,1103,1194,49035103000
293464,1024,1144,49035102300
293476,1103,1194,49035103000
293799,1103,1194,49035103000
293809,1126,1231,49035103100
293814,1103,1194,49035103000
293820,1103,1194,49035103000
293821,1103,1194,49035103000
294177,1024,1144,49035102300
294179,1103,1194,49035103000
294183,1103,1194,49035103000
294190,1103,1194,49035103000
294193,1103,1194,49035103000
294194,1103,1194,49035103000
294195,1103,1194,49035103000
294516,1103,1194,49035103000
294521,1103,1194,49035103000
294522,1103,1194,49035103000
294875,1103,1194,49035103000
295175,1021,1145,49035102300
295176,1024,1144,49035102300
295180,1126,1231,49035103100
295182,1103,1194,49035103000
295183,1103,1194,49035103000
295185,1103,1194,49035103000
295186,1103,1194,49035103000
295198,1103,1194,49035103000
295533,1103,1194,49035103000
295535,1103,1194,49035103000
295536,1103,1194,49035103000
295538,1103,1194,49035103000
295862,1103,1194,49035103000
295866,1103,1194,49035103000
296234,1103,1194,49035103000
296242,1103,1194,49035103000
296609,1103,1194,49035103000
296622,1103,1194,49035103000
296963,1126,1231,49035103100
296970,1103,1194,49035103000
296975,1103,1194,49035103000
296982,1103,1194,49035103000
297315,1024,1144,49035102300
297317,1126,1231,49035103100
297323,1103,1194,49035103000
297324,1103,1194,49035103000
297325,1103,1194,49035103000
297661,1103,1194,49035103000
297664,1103,1194,49035103000
297665,1103,1194,49035103000
297667,1103,1194,49035103000
297992,1103,1194,49035103000
297998,1103,1194,49035103000
298010,1103,1194,49035103000
298244,1103,1194,49035103000
298246,1103,1194,49035103000
298581,1103,1194,49035103000
298589,1103,1194,49035103000
298592,1103,1194,49035103000
298778,1126,1231,49035103100
298787,1103,1194,49035103000
298789,1103,1194,49035103000
298790,1103,1194,49035103000
298799,1103,1194,49035103000
298896,1103,1194,49035103000
298900,1103,1194,49035103000
298901,1126,1231,49035103100
298905,1103,1194,49035103000
299094,1103,1194,49035103000
299102,1103,1194,49035103000
299932,1103,1194,49035103000
299935,1103,1194,49035103000
299938,1103,1194,49035103000
299939,1103,1194,49035103000
299940,1103,1194,49035103000
300263,1103,1194,49035103000
300265,1103,1194,49035103000
300274,1103,1194,49035103000
300593,1126,1231,49035103100
300906,1126,1231,49035103100
301244,1103,1194,49035103000
301248,1103,1194,49035103000
301594,1103,1194,49035103000
301595,1103,1194,49035103000
301907,1126,1231,49035103100
301908,1103,1194,49035103000
303299,1103,1194,49035103000
303300,1126,1231,49035103100
303305,1103,1194,49035103000
303651,1103,1194,49035103000
303653,1103,1194,49035103000
304702,1103,1194,49035103000
308539,1104,1195,49035103000
309173,1104,1195,49035103000
309488,1104,1195,49035103000
309830,1104,1195,49035103000
310791,1025,1148,49035102300
310792,1104,1195,49035103000
310793,1104,1195,49035103000
310800,1104,1195,49035103000
311060,1104,1195,49035103000
311326,1025,1148,49035102300
311858,1104,1195,49035103000
312176,1025,1148,49035102300
312181,1104,1195,49035103000
312491,1104,1195,49035103000
312492,1104,1195,49035103000
312500,1127,1232,49035103100
312812,1104,1195,49035103000
313144,1127,1232,49035103100
313149,1025,1148,49035102300
313151,1104,1195,49035103000
313484,1104,1195,49035103000
313493,1127,1232,49035103100
313799,1127,1232,49035103100
313808,1104,1195,49035103000
313809,1127,1232,49035103100
313810,1104,1195,49035103000
313812,1104,1195,49035103000
314122,1104,1195,49035103000
314125,1022,1149,49035102300
314126,1025,1148,49035102300
314139,1104,1195,49035103000
314152,1104,1195,49035103000
314423,1104,1195,49035103000
314432,1127,1232,49035103100
314682,1104,1195,49035103000
314685,1104,1195,49035103000
314691,1127,1232,49035103100
315031,1104,1195,49035103000
315362,1104,1195,49035103000
315367,1022,1149,49035102300
315375,1104,1195,49035103000
315379,1104,1195,49035103000
315387,1104,1195,49035103000
315746,1104,1195,49035103000
315752,1104,1195,49035103000
316100,1104,1195,49035103000
316463,1104,1195,49035103000
316465,1104,1195,49035103000
316810,1104,1195,49035103000
316811,1104,1195,49035103000
316817,1127,1232,49035103100
317150,1104,1195,49035103000
317154,1104,1195,49035103000
317465,1025,1148,49035102300
317481,1127,1232,49035103100
317483,1104,1195,49035103000
317500,1104,1195,49035103000
317795,1104,1195,49035103000
317804,1127,1232,49035103100
317807,1104,1195,49035103000
318075,1104,1195,49035103000
318372,1104,1195,49035103000
318382,1104,1195,49035103000
318396,1104,1195,49035103000
318739,1104,1195,49035103000
318741,1104,1195,49035103000
318751,1127,1232,49035103100
319154,1104,1195,49035103000
319596,1127,1232,49035103100
319606,1104,1195,49035103000
320011,1104,1195,49035103000
320012,1127,1232,49035103100
320021,1127,1232,49035103100
320025,1104,1195,49035103000
320410,1022,1149,49035102300
320785,1025,1148,49035102300
320793,1104,1195,49035103000
320796,1104,1195,49035103000
321141,1104,1195,49035103000
321148,1127,1232,49035103100
321155,1104,1195,49035103000
321475,1127,1232,49035103100
321486,1104,1195,49035103000
321764,1104,1195,49035103000
321765,1127,1232,49035103100
321769,1104,1195,49035103000
322059,1104,1195,49035103000
322073,1127,1232,49035103100
322325,1022,1149,49035102300
322336,1127,1232,49035103100
322337,1104,1195,49035103000
322645,1127,1232,49035103100
322653,1104,1195,49035103000
322669,1104,1195,49035103000
323013,1104,1195,49035103000
323337,1127,1232,49035103100
323627,1022,1149,49035102300
323635,1104,1195,49035103000
323636,1104,1195,49035103000
323638,1104,1195,49035103000
323926,1104,1195,49035103000
323929,1104,1195,49035103000
323933,1104,1195,49035103000
324223,1104,1195,49035103000
324490,1127,1232,49035103100
324494,1025,1148,49035102300
324502,1104,1195,49035103000
324504,1127,1232,49035103100
324505,1104,1195,49035103000
324517,1104,1195,49035103000
324768,1104,1195,49035103000
324777,1127,1232,49035103100
324781,1104,1195,49035103000
325047,1025,1148,49035102300
325056,1104,1195,49035103000
325057,1104,1195,49035103000
325367,1104,1195,49035103000
325379,1104,1195,49035103000
325380,1127,1232,49035103100
325381,1104,1195,49035103000
325670,1022,1149,49035102300
325672,1025,1148,49035102300
326010,1104,1195,49035103000
326330,1025,1148,49035102300
326338,1127,1232,49035103100
326339,1104,1195,49035103000
326341,1104,1195,49035103000
326349,1127,1232,49035103100
326353,1104,1195,49035103000
326623,1127,1232,49035103100
326878,1127,1232,49035103100
326892,1104,1195,49035103000
327167,1104,1195,49035103000
327178,1104,1195,49035103000
327455,1025,1148,49035102300
327460,1127,1232,49035103100
327461,1104,1195,49035103000
327463,1104,1195,49035103000
327677,1022,1149,49035102300
327686,1104,1195,49035103000
327692,1104,1195,49035103000
327705,1127,1232,49035103100
327979,1104,1195,49035103000
327997,1127,1232,49035103100
328002,1104,1195,49035103000
328300,1022,1149,49035102300
328306,1104,1195,49035103000
328311,1127,1232,49035103100
328616,1022,1149,49035102300
328969,1104,1195,49035103000
328971,1104,1195,49035103000
328982,1104,1195,49035103000
329268,1127,1232,49035103100
329275,1025,1148,49035102300
329284,1104,1195,49035103000
329285,1104,1195,49035103000
329287,1104,1195,49035103000
329600,1022,1149,49035102300
329613,1104,1195,49035103000
329616,1127,1232,49035103100
329979,1127,1232,49035103100
329981,1022,1149,49035102300
329986,1025,1148,49035102300
329994,1104,1195,49035103000
330002,1104,1195,49035103000
330356,1104,1195,49035103000
330370,1104,1195,49035103000
330733,1102,1193,49035102900
330756,1104,1195,49035103000
330758,1127,1232,49035103100
331089,1104,1195,49035103000
331449,1104,1195,49035103000
331794,1104,1195,49035103000
331797,1104,1195,49035103000
332127,1127,1232,49035103100
332142,1104,1195,49035103000
332457,1104,1195,49035103000
332767,1025,1148,49035102300
332768,1025,1148,49035102300
333058,1022,1149,49035102300
333369,1127,1232,49035103100
333917,1025,1148,49035102300
333927,1104,1195,49035103000
334491,1127,1232,49035103100
335074,1127,1232,49035103100
335731,1104,1195,49035103000
339893,1083,1152,49035102000
339918,1104,1195,49035103000
340166,1127,1232,49035103100
340167,1082,1153,49035102000
340171,1083,1152,49035102000
340428,1104,1195,49035103000
340704,1083,1152,49035102000
340991,1104,1195,49035103000
341241,1127,1232,49035103100
341244,1082,1153,49035102000
341260,1104,1195,49035103000
341509,1083,1152,49035102000
341737,1102,1193,49035102900
341759,1082,1153,49035102000
341960,1104,1195,49035103000
342455,1082,1153,49035102000
342463,1127,1232,49035103100
342467,1083,1152,49035102000
342680,1127,1232,49035103100
342693,1104,1195,49035103000
342912,1104,1195,49035103000
342919,1083,1152,49035102000
342939,1104,1195,49035103000
343206,1082,1153,49035102000
343208,1083,1152,49035102000
343220,1104,1195,49035103000
343229,1082,1153,49035102000
343495,1083,1152,49035102000
343750,1082,1153,49035102000
343766,1127,1232,49035103100
343774,1104,1195,49035103000
344059,1127,1232,49035103100
344065,1127,1232,49035103100
344338,1127,1232,49035103100
344356,1082,1153,49035102000
344357,1127,1232,49035103100
344362,1083,1152,49035102000
344629,1083,1152,49035102000
344634,1104,1195,49035103000
344641,1104,1195,49035103000
344651,1083,1152,49035102000
344653,1104,1195,49035103000
344919,1082,1153,49035102000
344933,1083,1152,49035102000
345184,1083,1152,49035102000
345452,1127,1232,49035103100
345735,1082,1153,49035102000
345736,1127,1232,49035103100
345737,1083,1152,49035102000
345747,1127,1232,49035103100
345751,1083,1152,49035102000
346000,1127,1232,49035103100
346003,1083,1152,49035102000
346010,1082,1153,49035102000
346012,1127,1232,49035103100
346261,1083,1152,49035102000
346267,1104,1195,49035103000
346530,1082,1153,49035102000
346531,1104,1195,49035103000
346543,1127,1232,49035103100
347041,1083,1152,49035102000
347042,1083,1152,49035102000
347301,1083,1152,49035102000
347312,1083,1152,49035102000
347320,1082,1153,49035102000
347322,1127,1232,49035103100
347326,1083,1152,49035102000
347558,1127,1232,49035103100
347568,1104,1195,49035103000
347573,1127,1232,49035103100
347582,1127,1232,49035103100
347860,1104,1195,49035103000
347864,1127,1232,49035103100
347872,1082,1153,49035102000
348197,1082,1153,49035102000
348519,1083,1152,49035102000
348541,1083,1152,49035102000
348834,1083,1152,49035102000
349135,1104,1195,49035103000
349149,1127,1232,49035103100
349417,1127,1232,49035103100
349420,1083,1152,49035102000
349426,1104,1195,49035103000
349428,1127,1232,49035103100
349439,1127,1232,49035103100
349680,1104,1195,49035103000
349696,1083,1152,49035102000
349936,1127,1232,49035103100
349939,1083,1152,49035102000
350127,1104,1195,49035103000
350134,1083,1152,49035102000
350376,1083,1152,49035102000
