file_index,name,color,oneway,headway1,headway2,faresystem,N
22,S455,9,T,30,30,,"[10031, -27082, -27137, -27082, -27053, 27004, -27001, 26990, 27061, -27064, 27071, -27108, 27148, 27208, 27239, 27257, 27248, 27236, 27126, 27038, 26974, 26889, 26817, 26772, 26743, 26767, 26750, 26739, 26721, 26709, 26687, 26669, 26633, 26616, 26602, 26574, 26569, 26555, 26535, 26514, -26501, 26480, -26468, -26462, 26457, 26435, 26431, -26425, -26407, 26389, -26383, 26359, -26346, -26333, 26330, -26326, 26298, 26284, -26255, 26254, -26249, -26247, -26234, -26225, -26213, -26200, -26176, -26149, -26110, -26053, 25983, -25973, 25972, 25968, -25958, 25929, -25910, 25888, 25848, 25772, 25681, 25639, -25594, 25545, -25570, 25592, 25616, -25636, -25657, 25678, 25698, 25720, -25704, 25677, 25658, 25635, -25618, 25586, 25568, 25540, 25510, 25490, -25517, -25538, 25557, 25584, -25606, -25651, 25673, -25693, 25713, -25722, 25754, 25831, 25879, 25915, -25914, -25890, 25894, 25933, 25981, 26015, 26029, 26078, 26082, 26101, -26168, 26153, 26125, -26126, 26120, -26126, 26125, 26153, -26168, 26101, 26082, 26078, 26029, 26015, 25981, 25933, 25894, -25890, -25914, 25915, 25879, 25831, 25754, -25722, 25713, -25693, 25673, -25651, -25606, 25584, 25557, -25538, -25517, 25490, 25510, 25540, 25568, 25586, -25618, 25635, 25658, 25677, -25704, 25720, 25698, 25678, -25657, -25636, 25616, 25592, -25570, 25545, -25594, 25639, 25681, 25772, 25848, 25888, -25910, 25929, -25958, 25968, 25972, -25973, 25983, -26053, -26091, -26134, -26159, -26211, -26223, -26247, -26249, 26254, -26255, 26284, 26298, -26326, 26330, -26333, -26346, 26359, -26383, 26389, -26407, -26425, 26431, 26435, 26457, -26462, -26468, 26480, -26501, 26514, 26535, 26555, 26569, 26574, 26602, 26616, 26633, 26669, 26687, 26709, 26721, 26739, 26750, 26767, 26743, 26772, 26817, 26889, 26974, 27038, 27126, 27236, 27248, 27257, 27239, 27208, 27148, -27108, 27071, -27064, 27061, 26990, -27001, 27004, -27053, -27082, -27137, -27082, 10031]"
22,S470,6,T,30,30,,"[10031, -27082, -27137, -27082, -27053, -27004, -27001, -26990, 27061, -27064, 27071, -27108, 27148, 27208, 27239, 27257, 27248, 27236, 27126, 27038, 26974, 26889, 26817, 26772, 26743, 26738, 26720, 26711, 26679, 26662, 26646, 26635, 26617, 26600, -26595, -26591, 26588, 26570, 26558, 26545, 26499, 26474, 26445, 26430, -26420, 26408, -26402, 26395, -26379, -26350, 26343, 26315, 26288, 26262, 26247, -26234, -26225, -26213, -26200, -26176, -26149, -26110, -26053, 25983, -25973, 25972, 25968, -25958, 25929, -25910, 25888, 25848, 25772, 25681, 25639, -25594, 25545, -25570, 25592, 25616, -25636, -25657, 25678, 25698, 25720, -25704, 25677, 25658, 25635, -25618, 25586, 25568, 25540, 25510, 25490, -25461, 25439, -25415, 25390, -25366, 25340, -25325, -25297, -25330, -25339, -25370, -25391, -25420, 25439, -25461, 25490, 25510, 25540, 25568, 25586, -25618, 25635, 25658, 25677, -25704, 25720, 25698, 25678, -25657, -25636, 25616, 25592, -25570, 25545, -25594, 25639, 25681, 25772, 25848, 25888, -25910, 25929, -25958, 25968, 25972, -25973, 25983, -26053, -26091, -26134, -26159, -26211, -26223, 26247, 26262, 26288, 26315, 26343, -26350, -26379, 26395, -26402, 26408, -26420, 26430, 26445, 26474, 26499, 26545, 26558, 26570, 26588, -26591, -26595, 26600, 26617, 26635, 26646, 26662, 26679, 26711, 26720, 26738, 26743, 26772, 26817, 26889, 26974, 27038, 27126, 27236, 27248, 27257, 27239, 27208, 27148, -27108, 27071, -27064, 27061, -26990, -27001, -27004, -27053, -27082, -27137, -27082, 10031]"
22,O601,3,T,20,20,,"[10046, -28812, -28808, -28806, -28815, 28828, 28807, 28788, -28795, 28805, 28826, 28849, 28867, 28887, -28891, 28905, 28886, 28865, 28848, 28865, 28886, 28905, -28891, 28887, 28867, 28849, 28826, 28805, -28795, 28788, 28807, 28828, -28815, -28808, -28812, 10046]"
22,O600,6,T,15,15,,"[10046, -28812, -28808, -28806, -28815, -28828, -28836, -28849, -28853, 28865, 28848, 28823, 28804, 28785, 28767, 28740, 28720, 28703, -28684, -28659, 28647, -28632, -28616, -28601, 28590, -28578, 28555, 28536, 28504, -28459, 28408, -28371, 28333, 28286, 28248, -28241, -28215, -28182, -28154, -28124, -28097, 28079, 28029, 28014, 27982, -27953, 27925, 27879, -27847, 27835, -27810, 27771, -27739, 27702, -27687, -27647, 27633, -27630, -27625, 27617, -27612, 27610, 27605, 27586, -27575, -27548, -27535, -27518, -27511, -27491, 10036, -27491, -27511, -27518, -27535, -27548, -27575, 27567, 27559, 27541, 27524, 27544, 27547, -27553, 27549, 27542, -27528, 27507, 27494, -27552, 27591, -27554, 27529, -27465, 27451, 27443, 27445, 27450, 27459, 27474, -27476, 27469, 27426, 27414, -27408, 27407, -27389, 27387, -27396, -27403, 27404, 27379, -27367, 27358, -27349, 27330, -27324, 27306, -27286, 27281, -27271, -27240, -27228, -27204, -27166, -29821, -27137, -27082, 10031, -27082, -27137, -29821, -27166, -27204, -27228, -27240, -27271, -27281, -27286, 27306, -27324, 27330, -27349, 27358, -27367, 27379, 27404, -27403, -27396, 27387, -27389, 27407, -27408, 27414, 27426, 27469, -27476, 27474, 27459, 27450, 27445, 27443, 27451, -27465, 27529, -27554, 27591, -27552, 27494, 27507, -27528, 27542, 27549, -27553, 27547, 27544, 27524, 27541, 27559, 27567, -27575, -27548, -27535, -27518, -27511, -27491, 10036, -27491, -27511, -27518, -27535, -27548, -27575, 27586, 27605, 27610, -27612, 27617, -27625, -27630, 27633, -27647, -27687, 27702, -27739, 27771, -27810, 27835, -27847, 27879, 27925, -27953, 27982, 28014, 28029, 28079, -28097, -28124, -28154, -28182, -28215, -28241, 28248, 28286, 28333, -28371, 28408, -28459, 28504, 28536, 28555, -28578, 28590, -28601, -28616, -28632, 28647, -28659, -28684, 28703, 28720, 28740, 28767, 28785, 28804, 28823, 28848, 28865, -28853, -28849, -28836, -28828, -28815, -28808, -28812, 10046]"
22,O609,9,T,30,30,,"[-28812, 10046, -28812, -28808, -28806, -28796, 28790, 28772, 28747, 28722, -28731, 28744, -28753, 28768, -28775, 28785, 28767, 28740, -28751, 28766, 28791, 28819, 28858, 28894, 28877, 28841, 28779, -28797, 28820, -28797, 28779, 28727, 28678, 28651, 28631, 28619, 28595, -28579, 28566, -28548, 28535, 28519, -28456, -28430, 28431, -28427, 28424, -28506, -28505, 28485, -28475, -28460, -28450, -28443, -28418, 28394, -28380, -28308, -28258, -28169, 28142, -28118, -28061, -28036, -28023, -27985, -27952, -27935, -27910, -27875, -27824, 27797, -27806, -27793, -27788, -27786, 27774, -27744, -27742, -27725, 27707, -27693, -27677, 27514, -27428, -27413, -27410, -27416, -27412, -27403, 27404, 27379, 27367, 27358, -27349, 27330, -27324, 27306, -27286, 27281, -27271, -27240, -27228, -27204, -27166, -29821, -27137, -27082, 10031, -27082, -27137, -29821, -27166, -27204, -27228, -27240, -27271, 27281, -27286, 27306, -27324, 27330, -27349, 27358, 27367, 27379, 27404, -27403, -27412, -27416, -27410, -27413, -27428, 27514, -27677, -27693, 27707, -27725, -27742, -27744, 27774, -27786, -27788, -27793, -27806, 27797, -27806, -27821, -27827, -27876, -27914, -27937, -27965, -27987, -28025, -28046, -28065, -28122, -28156, 28142, -28156, -28168, -28259, -28309, -28383, 28403, -28420, -28446, -28454, -28477, 28480, -28497, -28510, -28513, -28434, 28433, -28441, -28456, 28519, 28535, -28548, 28566, -28579, 28595, 28619, 28631, 28651, 28678, 28727, 28779, -28797, 28820, -28797, 28779, 28841, 28877, 28894, 28858, 28819, 28791, 28766, -28751, 28740, 28767, 28785, -28775, 28768, -28753, 28744, -28731, 28722, 28747, 28772, 28790, -28796, -28806, -28808, -28812, 10046, -28812]"
23,S451X,13,T,30,0,,"[20869, -20922, -21195, -21464, -21534, -21726, -22006, -22284, -22356, -22537, -22921, -23362, -23497, -23675, -23716, -23829, -23924, -24045, -24122, -24202, -24245, -24264, -24288, -24319, -24404, -24495, -24512, -24623, -24662, -24781, -24825, -24881, -24917, -25067, -25117, -25127, -25112, -25081, -25039, -25033, -25064, -25106, -25164, -25179, -25204, 25219, -25242, -25258, -25277, 25297, -25330, 25339, -25370, 25391, -25420, 25439, -25461, 25490, -25510, 25540, -25568, 25586, -25618, 25635, -25658, 25677, -25704, 25720, -25698, 25678, -25657, -25636, -25616, 25592, -25570, 25545, -25522, 25493, -25473, 25443]"
23,S472X,13,T,30,0,,"[28120, -28080, -28063, -28055, -28012, -27972, -27901, -27887, -27856, -27794, -27766, -27761, -27753, -27717, -27708, -27697, -27667, -27657, -27643, -27597, -27572, -27604, -27624, -27644, -27672, 27701, -27672, -27644, -27624, -27604, -27572, -27568, -27515, -27481, -27437, -27383, -27384, 27369, -27339, -27295, -27151, -27136, -27113, -27129, -27141, -27159, -27168, -27189, -27187, -27160, -27090, -27033, -26996, -26982, -26843, -26802, -26697, -26670, -26655, -26606, -26578, -26557, -26546, -26533, -26524, -26506, -26485, -26438, -26415, -26397, -26377, -26357, -26300, -26286, -26271, -26239, -23080, -26230, -26214, -26201, -26142, -26118, -26066, -26038, -25988, -25963, -25939, -25765, -25728, -25680, -25642, -25590, -25622, -25648, -25726, -25747, -25772, -25681, -25639, -25594, -25545, 25570, -25592, 25616, -25636, -25657, 25678, -25698, -25720, 25704, -25677, 25658, -25635, 25618, -25586, 25568, -25540, 25510, 25490, -25461, 25439]"
23,S473X,13,T,30,0,,"[10046, -28812, -28808, -28806, -28796, -28790, 28772, -28777, -28788, 28795, -28805, -28813, 28823, -28835, -28845, 28871, -28899, -28933, 28963, -28951, -28932, 28927, -28918, -28894, -28877, -28841, 28779, -28727, 28678, -28651, -28631, -28619, -28595, -28579, -28566, -28548, -28535, 28519, -28456, -28430, -28431, -28427, -28424, -28506, -28505, -28485, -28475, -28460, -28450, -28443, -28418, 28394, -28380, -28308, -28258, -28169, 28142, -28118, -28061, -28038, -28023, -27985, -27955, -27935, -27910, -27875, -27824, 27797, -27751, -27675, -27618, -27526, -27449, -27378, -27357, -27346, -27308, -27290, -27272, -27250, -27228, -27204, -27166, -29821, -27137, -27082, 10031, -27082, -27137, -29821, -27166, -27204, -27228, -27215, -27184, -27160, -27090, -27033, -26996, -26982, -26843, -26802, -26697, -26672, -26655, -26606, -26578, -26557, -26546, -26533, -26524, -26506, -26485, -26438, -26415, -26397, -26377, -26357, -26300, -26286, -26271, -26239, -23080, -26230, -26214, -26201, -26142, -26118, -26066, -26038, -25988, -25963, -25939, -25765, -25728, -25680, -25642, -25590, -25622, -25648, -25726, -25747, -25772, -25681, -25639, -25594, -25545, 25570, -25592, 25616, -25636, -25657, 25678, -25698, -25720, 25704, -25677, 25658, -25635, 25618, -25586, 25568, -25540, 25510, 25490, -25517, -25538, -25557, -25584, -25606, -25651, -25673, -25693, -25713, -25722, -25754, -25831, -25879, -25915, -25914, -25890, -25894, -25933, -25981, -26015, -26029, -26078, -26082, 26101, -26168, -26184, -26205, 15149, -26205, -26184, -26168, 15148, -26168, -26153, -26125, -26126, 26120]"
24,S1,7,F,15,15,,"[24806, -24854, -24869, -24892, -24919, 24956, 25035, 24956, 25021, 25111, 25198, 25245, 25322, 25410, 25500, 25548, 25623, 25686, 25633, 25554, 25499, 25418, 25350, 25305, 25266, 25344, 15122, 25344, -25384, -25401, -25452, -25476, -25495, 25521, -25545, 25570, -25592, 25616, -25636, 25619, -25588, 25565, -25541, 25523, -25489, 25511, -25536, 25562, -25586, 25621, -25632, 25659, -25676, 25700, -25718, -25739, -25762, -25773, 25796, -25865, -25873, 25885, -25908, -25923, -25944, 25950, 25986, 26019, -26027, 26065, 26096, 26112, -26099, -26090, 26100, -26103, 26137, -26146, -26163, -26166, -26170, -26192, 26196, -26207, 26212]"
24,S002,7,F,15,15,,"[10019, -15115, 25263, -25286, -25295, 25329, 25346, 25359, 25396, 25421, 25442, -25460, 25489, 25511, 25536, -25562, 25586, -25621, 25632, 25653, 25674, -25696, -25717, -25738, 25759, -25793, 25832, -25862, 25881, 25921, 25949, 26017, -26056, 26072, -26090, 26100, -26103, 26137, -26146, -26163, -26166, -26170, -26192, 26196, -26207, 26212]"
24,S004,7,T,30,30,,"[25381, 25430, -25534, -25640, 25685, -25748, -25778, -25803, -25833, -25838, -25824, -25800, -25808, -25814, -25841, -25868, -25869, -25876, 25884, 25901, 25928, -25934, 25955, -25974, 25984, 26013, 26024, 26046, -26061, 26097, -26102, 26120, -26126, 26125, -26122, -26113, -26104, -26070, -26082, 26078, 26029, 26015, 25981, 25933, -25894, -25890, -25914, -25915, 25879, 25831, 25754, -25722, 25713, -25693, 25673, 25651, 25606, 25584, -25557, 25538, -25563, 25585, -25613, 25632, -25621, 25586, -25562, 25536, -25511, 25489, -25469, -25441, -25419, 25393, -25362, 25341, -25327, 25299, -25280, 25261, -25243, 25189, 25142, -25100, -25080, 25060, 25008, 24925, 24852, 24806, 24852, 24925, 25008, 25060, -25080, -25100, 25142, 25189, -25243, 25261, -25280, 25299, -25327, 25341, -25362, 25393, -25419, -25441, -25469, 25489, -25511, 25536, -25562, 25586, -25621, 25632, -25613, 25585, -25563, 25538, -25557, 25584, 25606, 25651, 25673, -25693, 25713, -25722, 25754, 25831, 25879, -25915, -25914, -25890, -25894, 25933, 25981, 26015, 26029, 26078, -26082, -26070, -26104, -26113, -26122, 26125, -26126, 26120, -26102, 26097, -26061, 26046, 26024, 26013, 25984, -25974, 25955, -25934, 25928, 25901, 25884, -25876, -25869, -25836, -25815, -25807, -25784, -25827, -25822, -25799, -25768, -25746, -25669, 25685, -25640, -25534, 25430, 25381]"
24,S009,7,F,15,15,,"[26137, -26146, -26163, -26166, -26170, -26192, -26196, -26207, 26212, -26208, -26206, -26204, -26205, 15149, -26205, -26184, -26168, 15148, -26168, -26101, 26082, 26070, 26016, 25959, 25945, 25931, -25887, 25819, 25751, 25708, -25667, 25627, 25580, 25531, -25482, 25435, -25387, -25364, 25336, -25319, -25290, -25275, 25255, -25235, 25216, -25196, -25176, -25153, -25119, 25089, 25070, -25055, -25045, 25012, 24946, -24924, -24906, -24889, -24878, -24853, 24829, -24803, -24771, 24764, -24751, 24642, -24600, 24514, -24503, 24545, -24619, 24659, 24729, 24779, 24806]"
24,S017,7,F,30,30,,"[26137, -26146, -26163, -26166, -26170, -26192, 26196, -26207, -26212, -26208, -26206, -26204, -26205, 15149, -26205, -26184, -26168, 15148, -26168, 26101, 26082, 26070, 26016, 25959, 25945, 25931, 25896, 25777, 25724, 25650, 25549, -25502, 25450, -25407, 25355, -25308, 25273, -25233, 25190, -25148, 25108, -25068, 25029, -24991, 24959, -24939, 24922, -24907, 24891, -24879, 24833, 24791, 24727, -24750, -24775, 15095]"
24,S021,3,F,15,15,,"[15095, -24775, 24787, -24801, 24819, -24828, 24845, -24871, 24896, -24930, 24968, -24997, 25037, -25078, 25121, 25156, 25202, -25246, 25283, 25334, 25383, 25429, -25446, 25474, -25520, 25574, -25620, 25663, 25731, 25858, 25911, 25992, -26040, -26046, 26061, 26097, -26102, 26120, -26126, 26125, 26153, -26168, 15148, -26168, -26184, -26205, 15149, -26205, -26204, -26206, -26208, -26212, -26207, 26196, -26192, -26170, -26166, -26163, -26146, 26137]"
24,S31,3,F,30,30,,"[21884, -21839, 21795, 21889, 21982, 22052, 22096, 22199, 22297, -22330, 22439, 22538, 22592, 22624, 22731, 22752, 22816, 22920, 22988, 23037, 23127, 23185, 23258, 23299, -23326, -23332, -23339, 23348, 23369, 23438, 23508, 23590, 23657, 23697, -23717, -23746, 23760, 23795, 23836, 23961, 23998, 24062, 24054, -24088, 24110, -24128, 24168, 24231, -24263, -24275, 24294, 24385, 24488, 24523, 24572, -24629, -24633, -24679, -24692, -24714, 24727, 24750, 24775, 15095]"
24,S033,3,F,15,15,,"[25381, -25430, 25534, 25640, -25685, -25669, -25602, 25512, -25434, 25351, 25318, 25215, 25147, 25077, -25042, 24979, 24949, 24904, 24877, -24858, 24840, -24816, -24790, 24763, 24726, -24670, 24645, -24607, 24568, 24539, 24515, -24490, 24467, 24436, -24425, 24405, -24384, 15086]"
24,S035,3,F,15,15,,"[21884, -21886, 21950, 22104, -22048, 21982, 21916, 21878, -21920, 21978, 22113, -22175, 22197, 22230, 22296, 22423, 22492, -22559, -22587, -22606, -22614, 22638, -22694, 22745, -22820, 22874, -22932, 22986, -23042, 23124, -23168, 23205, -23211, 23219, -23231, 23256, -23303, 23365, -23401, -23443, -23506, -23470, -23429, 15069, -23429, -23470, 23506, -23545, -23564, -23574, -23603, -23638, -23648, 23671, -23704, 23726, 23794, 23855, 23962, 24036, -24101, 24142, 24011, 24084, -24127, 24226, -24254, 24279, -24307, -24321, -24342, -24367, -24384, 15086]"
24,S039,3,F,15,15,,"[25381, -25368, 25342, 25288, 25102, -25028, 24978, -24914, 24870, -24841, -24820, -24785, 24765, -24696, 24647, -24610, -24569, -24541, 24517, -24489, 24461, -24439, 24407, -24372, 24338, -24311, 24281, 24256, 24228, -24210, -24190, 15080, -24190, -24181, -24170, -24157, -24117, -24109, -24099, 24075, -24028, 24005, -23912, -23779, 23699, -23621, -23536, 23498, 23455, -23399, 23342, -23245, -23180, -23104, -23179, -23251, 23279, 23307, 23359, 23445, 23503, -23483, -23448, -23405, 23364, -23429, 15069]"
24,S045,3,F,15,15,,"[25381, -25312, -25287, 25172, 25044, 25032, 25001, 24902, 24873, -24831, -24802, 24797, -24769, -24720, 24716, -24646, 24566, 24537, 24498, -24476, 24454, -24444, 24426, -24350, 24334, -24395, 24463, -24434, -24406, 24379, 24341, -24309, 24277, 24253, 24229, 24148, 24078, 24041, 23942, -23919, 23895, -23858, 23848, -23819, 23775, -23720, -23677, 10016]"
24,S047,3,F,30,30,,"[15077, -24102, 24046, 24034, -23978, 23923, -23916, -23885, 23854, 23780, 23718, -23662, 23551, 23402, -23315, 23297, 23245, 23180, 23104, -23081, -23062, 23026, -23008, 22974, 22922, 22859, -22805, 22739, -22710, 22692, 22672, -22664, 22628, -22604, 22583, -22536, 22490, -22466, -22435, 22409, 22386, 22295, -22234, 22193, 22300, -22361, 22421, -22456, 22482, 22532, -22586, 22636, -22678, 22704, 22740, -22809, 22866, -22902, 22911, 22917, 22926, -22949, 22982, 23024, 23112, 23195, -23273, 23302, -23349, -23429, 15069]"
24,S054,7,F,15,15,,"[10016, -23677, -23720, -23775, -23748, 23685, -23608, 23591, -23568, -23550, -23459, -23423, -23403, 23361, -23305, 23216, -23152, 23091, -23023, 22971, -22948, 22909, 22854, 22821, 22789, -22774, 22736, 22675, 22626, 22578, 22525, -22499, -22486, -22470, -22451, 22400, -22367, -22320, -22274, -22227, 22198, 22182, -22165, 22153, -22038, 21962, -21823, 21781, 21736]"
24,S062,7,F,60,60,,"[15068, -23194, -23159, -23138, -23115, -23006, 22969, 22883, -22762, 22696, -22781, 22844, -22756, 22729, -22688, 22621, -22564, 22522, 22459, 22408, 22318, -22292, 22271, -22259, 22231, 22188, 22129, -22083, 22050, 21959, -21951, -21938, -21917, -21907, 21891, 21849, -21802, 21794, 21775, -21741, 21704, 21659, -21613, 21595, 21637, 21690, -21728, 21781, 21736, -21714, -21693, 21669]"
24,S072,9,F,30,30,,"[24387, 24306, 24247, 24186, 24082, 24031, 23983, 23901, 23778, 23707, 23639, -23606, 23566, 23530, 23446, 23411, 23392, 23350, 23300, 23296, -23268, -23214, 23162, -23100, 23028, 23007, -22961, 15063]"
24,S200,3,F,15,15,,"[10016, -23677, -23669, 23642, -23698, 23742, -23796, 23895, -23919, 23942, 24041, 24078, -24130, -24219, 24251, 24281, 24340, 24424, 24467, 24501, 24593, 24648, 24688, 24740, 24756, -24789, 15098, -24789, 24826, 24845, 24864, 24894, 24959, 25025, 25098, 25187, -25211, 25255, -25278, 25294, -25326, 25338, -25360, 25391, -25420, 25439, -25461, 25490, 25510, 25540, 25568, 25586, -25618, 25635, 25658, 25677, -25704, 25720, 25698, 25678, -25719, 25770, -25818, -25874, 25902, 25930, -25947, 25872, 25843, -25802, 25770, -25719, 25678, -25657, 25636, 25616, 25592, 25570, 25545, 25521, 25495, 25476, -25452, 10021]"
24,S201,7,F,30,60,,"[10016, -23677, -23720, -23775, -23819, 23848, -23858, 23895, -23796, 23742, -23663, 23597, -23525, 23467, -23371, 23287, 23252, -23199, 23187, 23078, 23028, -22981, 22908, 22875, 22848, -22818, 22784, -22711, -22641, 22600, -22557, 22511, -22460, 22387, 22317, 22215, -22229, -22255, -22310, 15051, -22310, -22255, -22229, 22215, 22187, 22146, 22125, 22146, -22132, -22122, 22114, 22081, -22061, 22027, -21998, -21973, 10010]"
24,S205,3,F,15,15,,"[24806, -24854, -24869, -24892, -24919, 24956, 25035, 24956, 25021, 25111, 25198, 25231, 25251, 25306, 25353, 25432, 25499, -25547, -25590, -25622, -25648, -25726, -25747, -25772, 25681, 25639, 25594, 25545, 25522, 25493, -25473, -25443, 25423, 25396, 25421, 25442, -25460, 25489, 25511, 25536, -25562, 25586, -25621, 25632, -25653, 25674, -25696, 25717, -25738, 25759, -25740, 25715, -25697, 25673, -25652, 25630, -25604, 25583, -25551, 25533, -25503, 25484, 25435, 25357, 25265, 25186, 25108, 25005, 24968, 24933, 24895, 24842, 24788, 24744, -24697, 24620, 24568, 24520, -24448, 24407, 24331, 24292, 24229, 24148, 24078, 24046, -24102, 15077]"
24,S209,3,F,15,15,,"[15068, -23194, -23271, 23287, 23317, 23347, 23434, 23493, -23534, 23577, -23672, 23790, 23832, 23868, 23933, 23995, 24111, 24167, -24195, 24236, 24295, 24341, 24410, 24479, 24517, 24550, 24650, 24726, 24774, 24850, 24898, 24945, -25049, 25066, -25082, 25121, -25141, 25157, 25217, 25273, 25356, 25447, 25550, 25627, 25670, -25707, 25753, -25790, 25825, -25859, 25879, 25920, -25936, 25949, 25985, -25995, 26019, -26027, 26042, 26058, 26074, 26093, 26119, 26085, 26062, 26033, 26001, 25987, 25953, 25935, 25917, 25897, 25873, -25865, -25796, 25773, 25762, 25739, 25718, 25702, 25677, 25658, 25635, -25618, 25586, -25562, 25536, 25511, 25489, -25460, 25442, 25421]"
24,S213,7,T,30,30,,"[15062, -22849, 22875, 22848, -22899, 22954, -23027, 23079, -23156, 23227, -23269, -23312, 23353, 23352, -23377, 23419, -23481, 23517, 23540, -23563, 23639, -23688, 23752, -23777, 23817, -23877, 23920, 23986, 24089, 24159, -24222, 24248, 24274, -24305, 24334, -24395, 24463, -24504, 24584, 24647, -24707, 24777, 24840, 24862, 24880, 24976, 24993, 25017, 25046, 25094, -25169, -25181, -25193, -25207, -25228, 25250, 25283, -25315, -25389, 25450, -25498, 25552, 25638, 25683, -25763, 25819, 25877, 25918, -25946, -25962, 25981, 26015, 26029, 26078, 26082, 26101, -26168, 15148, -26168, -26184, -26205, 15149, -26205, -26204, -26206, -26208, 26212, -26207, -26196, -26192, -26170, 26166, -26163, -26146, 26137, -26146, -26163, 26166, -26170, -26192, -26196, -26207, 26212, -26208, -26206, -26204, -26205, 15149, -26205, -26184, -26168, 15148, -26168, 26101, 26082, 26078, 26029, 26015, 25981, -25962, -25946, 25918, 25877, 25819, -25763, 25683, 25638, 25552, -25498, 25450, -25389, -25315, 25283, 25250, -25228, -25207, -25185, -25181, -25169, 25094, 25046, 25017, 24993, 24976, 24880, 24862, 24840, 24777, -24707, 24647, 24584, -24504, 24463, -24395, 24334, -24305, 24274, 24248, -24222, 24159, 24089, 23986, 23920, -23877, 23817, -23777, 23752, -23688, 23639, -23563, 23540, 23517, -23481, 23419, -23377, 23352, 23353, -23312, -23269, 23227, -23156, 23079, -23027, 22954, -22899, 22848, 22875, -22849, 15062]"
