name,longname,color,mode,oneway,headway1,headway2,faresystem,file_index,node_list
Core_Maple,,6,5,False,15,15,,49,"[50016, -66123, -66130, 66138, 70165, -60145, -60142, -66118, -66117, 66116, -66115, -66114, -66113, 66112, -66111, 66110, -66109, 66108, -66133, 66142, -66143, -66145, -66157, -66185, 66202, -66220, -66248, -66263, 66273, -66302, -71429, 66339, -66372, 66393, -66434, 66449, -66473, -66481, -66489, -66506, 66517, -66536, -66561, 66583, -66603, 66636, -66647, 66681, -66689, -66697, -66707, 66712, -66717, -66720, -66725, 66730, -66737, -66752, -66781, 66801, -66834, -66836, -66844, -66862, -66873, 66886, -66917, -66933, 66972, -66977, -66996, -67010, 67021, -67037, -67057, -67058, 67059, -67060, -71555, -71553, 67061]"
Core_Nebo,Core Payson,2,5,True,15,15,,49,"[65390, 65394, 65404, -60052, -60051, 65403, -65402, -65401, -65400, 65399, -65398, -65414, -65433, 65443, -71081, -65494, -71090, 65509, -65508, -65506, 65505, -65507, -65513, -71157, 65524, -65531, 65539, -65556, -65566, 65580, -65592, -65603, -65624, 65627, -65631, -65645, 65672, -65687, -65695, -71302, 65775, -71320, -65875, 65953, -65983, 66043, -66061, -66102, 66112, -66137, 66151, -66195, 66210, -66218, -66246, -66245, -66241, 66240, -66236, -66247, -66253, -66255, -66264, 66271, -66277, -61059, 66319, -66341, -66347, 66367, -66388, 66424, -66461, -71448, -66507, 50019, -66507, -66524, -70006, 66525, -60252, -60258, -60265, -60267, -60276, -60286, -60293, -60297, -60304, -60312, -60323, -60332, -60343, -60351, -66769, 66790, -71488, -66825, -66826, -66841, 50024, -66841, -66840, 66852, -66877, 66892, -66907, -66924, -66943, -66942, 66941, -66942, -66943, -66924, -66907, 66892, -66877, -66852, 66840, -66841, 50024, -66841, -66826, -66825, -71488, 66790, -66769, -60351, -60343, -60330, -60317, -60314, -60309, -60302, -60299, -60291, -60278, -60270, -60261, -60259, -60253, -60252, 66525, -70006, -66524, -66507, 50019, -66507, -71448, -66461, 66424, -66388, 66367, -66347, -66341, 66319, -61059, -66277, 66271, -66264, -66255, -66253, -66247, -66236, 66240, -66241, -66245, -66246, -66218, 66210, -66195, 66151, -66137, 66112, -66102, -66061, 66043, -65983, 65953, -65875, -71320, 65775, -71302, -65695, -65687, 65672, -65645, -65631, 65627, -65624, -65603, -65592, 65580, -65566, -65556, 65539, -65531, 65524, -71157, -65513, -65507, 65505, -65506, -65508, 65509, -71090, -65494, -71081, 65443, -65433, -65414, -65398, 65399, -65400, -65401, -65402, 65403, -60051, -60052, 65404, 65394, 65390]"
Santaquin_Exp,,3,4,True,30,60,,49,"[50014, -65682, -60095, -60090, -60089, -60083, -60077, -60068, -60063, -60059, -71028, -60047, -60046, -60043, -60039, -60037, -60036, -60033, -60032, -60028, -65110, 65111, -65112, 65113, 65115, 65117, -65118, -65122, -65133, -65136, -65138, -65158, -65164, -65151, 65139, -65119, -65106, -65091, 65084, -65076, -65071, -65055, -65053, -65049, -65047, 65038, -65024, -65023, -65021, -65020, -65022, -65025, -65029, 65028, -60013, -60012, -65019, -65031, 65054, -65061, -65074, 65087, -65086, 70295, -65088, 65099, -68508, -65108, -65109, -60027, -60031, -60034, -60035, -60038, -60042, -60044, -60045, -60048, -60053, -60061, -60064, -60065, -60072, -60073, -60082, -60086, -60094, -60095, -65682, 50014]"
Cedar_Exp,,3,4,True,30,60,,49,"[50035, -68833, -68834, -71563, -71558, -68837, -68845, -68898, -68917, -68941, -71550, -68903, -63543, -62346, -68857, -68859, -62339, -68865, -68895, -68897, -68899, -68913, -68915, -62332, -68924, -68929, -68911, -68854, -68844, -68853, 62317, -62314, -68861, -68894, -68940, -69015, -69058, -69083, -69102, -69117, -69127, -69138, -62902, -69132, -69112, -69100, -69085, -62914, -69056, -62917, 69027, -69017, -68980, -68946, -68900, -68843, -68756, -68700, -68612, -68615, -68621, -68568, -68527, -68512, -68498, -68482, -68475, -68416, -68343, -68303, -68273, 68231, -68175, -68144, -68099, -68058, -68022, -67974, -67959, -67900, 67852, -67900, -67959, -67974, -68022, -68058, -68099, -68144, -68175, 68231, -68273, -68303, -68343, -68416, -68475, -68482, -68498, -68512, -68527, -68568, -68621, -68615, -68612, -68700, -68756, -68843, -68900, -68946, -68980, -69017, -62919, -69044, -62915, -69068, -69091, -69105, -62905, -69138, -69127, -69117, -69102, -69083, -69058, -69015, -68940, -68894, -68861, -62314, 62317, -68853, -68844, -68854, -68911, -68929, -68924, -62332, -68915, -68913, -68899, -68897, -68895, -68865, -62339, -68859, -68857, -62346, -63543, -68903, -71550, -68941, -68917, -68898, -68845, -68837, -71558, -71563, -68834, -68833, 50035]"
UVX,UVX University Pkwy/Ave,3,9,False,6,10,4,49,"[-67418, -67431, -67433, -67437, 67456, -67472, -67474, -67470, -67466, -67477, -67478, 67517, -67525, -67529, -67532, -67531, -67512, 50029, -67461, -67511, -67527, 67541, -67601, 67620, -63453, -67701, -67697, 67702, -67707, -67709, -67753, 67764, -67788, -67796, -67840, 67859, -67894, -67873, -67863, -67858, -67879, 50030]"
BRT_CenCore,Common Ground with CC LPA,4,9,True,6,10,,49,"[67029, -67005, -66990, 66969, -66947, -66926, -66909, -66896, -66894, 66892, -66895, -66893, 66882, -66874, -66837, -66825, -66826, -66841, 50024]"
M833_CntPr,,4,4,True,60,60,,50,"[50024, -66841, -66840, -66828, 66827, 66823, -66839, -66858, -66879, 66896, -66909, -66926, 66947, -66948, -66949, 66950, -66951, -66939, -60401, -66919, -60399, -60403, -60416, -60409, -66953, -66954, 66955, 66956, -62504, -66957, -66958, -66959, 66960, -63386, -66961, -66963, -66962, -66929, -66916, -66905, -63377, -66872, 66822, -66872, 63377, -66905, -66916, -66929, -66962, -66963, -66961, -63386, 66960, -66959, -66958, -66957, -62504, 66956, 66955, -66954, -66953, -60409, -66936, -60398, -60395, -66913, -66919, -60401, -66939, -66951, 66950, -66949, -66948, -66947, 66926, -66909, 66896, -66879, -66858, -66839, 66823, 66827, -66828, -66840, -66841, 50024]"
M822_Psn,,6,4,False,60,0,,50,"[65403, -65402, 65401, 65400, 65399, 65398, 65414, -65433, 65443, 71081, -65494, 71090, 65509, 65508, 65506, 65505, 65507, -65513, -71157, 65524, 65531, -65539, -65556, 65566, -65580, -65592, -65603, 65624, -65627, 65631, 65645, 65672, -65687, 65695, -71302, -65775, -71320, -65875, -65953, 65983, 66043, 66061, 66102, 66112, 66111, 66110, 66109, 66108, 66133, 66142, 66192, 66206, -66212, -66214, -66215, 66221, -66242, 66237, -66238, -66220, 66248, 66263, -66273, -66302, -71429, -66339, 66372, -66393, -66434, -66449, -66473, 66481, -66489, -66506, 66517, 66516, 66515, 66540, 66560, 66582, 66600, 66599, 66603, 66636, 66647, 66681, -66689, -66697, 66707, -66712, 66717, -66720, 66725, -66730, 66737, -66752, 66781, 66801, -66834, -66836, -66844, 66876, 66885, 66928, 66930, -66973, 66978, 66997, 67020, -67038, -67056, -67078, -67091, 67090, -67092, -67066, -67057, -67058, -67059, -67060, -71555, -71553, -67061, -67073, -67070, -67072, -67101, -67133, -67162, -67182, -67211, 67255, -67284, -67292, -67299, -67328, -67357, -67366, -67371, -67373, 67374, -67375, -67377, -67380, -67382, -67383, -67391, -67408, -67409, -67413, 67421]"
M831_WPr,,7,4,False,30,30,,50,"[50024, -66841, -66826, 66825, -66837, 66874, -66882, 66893, -71505, 66890, -71511, 66889, 66887, 66886, 66885, 66928, 66930, 66973, 66978, 66997, 67020, -67038, -67056, -67078, -67091, 67090, -67092, -67066, -67057, 67058, -67059, 67060, -71555, -71553, 67061, -67073, 67105, 67114, 67132, 67155, 67175, 67180, 67211, 67244, 67263, 67266, -67259, -67255, 67249, 67230, 67198, -67196, 67195, 67192, -67164, -67156, 67157, 67159, -67160, 67161, 67163, 67186, -67036, 67203, -67212, 67234, 67280, 67307, 67326, 67365, 67380, 67382, 67383, 67354, 67329, 67330, 67360, -67392, -67396, -67421, 67413, -67409, -67408, -67418, -67431, -67433, 67437, 67456, -67472, -67474, -67470, -67466, -67477, 67478, 67517]"
M834_EstPr,,4,4,False,30,30,,50,"[50024, -66841, -66840, -66852, -66877, 66892, -66907, 66924, -66943, 66970, -66988, 67002, 67025, -67045, 67072, -67101, 67133, 67162, -67182, -67211, 67255, -67259, 67266, 67263, -67260, -67293, 67316, -67359, -67388, 67436, 67508, -67545, 67612, 67699, -67715, -67757, 67758, 67760, 67722, -67693, -67674, -67670, -67668, 67667, -67671, 67677, -67678, 67679, -67680, -67681, -67684, -67685, -67688, -67689, -67692, -60585, -60584, -60583, -67691, -67701, -67697, 67702, -67707, -67704, -67694, -67698, -67700, -67687, -67719, -67780, -67808, -67858, 67879]"
M862_Orem,,7,4,False,30,30,,50,"[67512, 67511, -67461, -63443, 67405, -67407, -60528, -60529, -60530, -67411, 67396, -67386, -67384, 67383, -67391, -67408, -67418, -67431, -67433, -67437, -67456, -67472, -67474, -67470, -67466, 67477, -67478, 67517, -67516, 67513, -67559, 67604, 67625, 67665, -67692, 67708, -67731, 67786, -67841, 67855, 67865, -67888, 67906, -67922, 67950, 67993, 68028, -68045, 68060, 68063, 68066, -68068, 68069, 68071, 68070, 68067, 68064, 68059, 68061, 68054, -68042, 67989, 67958, 67880, 67823, 67771, -67726, 67667, 67629, 67581, 67550, 67494, -67446, 67432, 67393, -67366, 67371, -67373, 67374, -67394, -67427, -67447, 67497, 67496, -67495, 67494]"
M864_ThanksgivingPnt,,2,4,True,30,30,,50,"[50040, -69611, 69612, -69630, -60921, -69610, -69605, -69590, -69594, -69597, 69602, -69614, -69641, 69649, -69650, -71579, -71580, -71584, -69668, -69681, 69696, -69713, 69727, 69725, 69727, -69713, 69696, -69681, -69668, 69647, -69627, 69603, -69587, -69569, -69538, -69543, 69544, -69550, -69584, -69597, -69594, -69590, -60915, 69581, -69547, -69539, -69540, 69542, -69554, 69559, -69563, -69585, -69589, -69598, -69611, 50040]"
M871_SLtoUtahCnty,,2,4,True,30,60,,50,"[50040, -69611, -69598, -69589, -69585, -69563, 69559, -69586, -69590, -69594, -69597, 69602, -69614, -69641, 69649, -69675, -62000, -69673, -69679, -69687, -69685, -69692, -69704, 69716, -69726, -69701, -69690, -71577, 71578, -69702, -69675, -62000, -69673, -60946, -60964, -60967, -60971, -60975, -60983, -60990, -60994, -60998, -61001, -20548, -20634, -20718, -20764, -20914, -20975, -21017, -21039, -21137, -21171, -21276, -21338, -21339, -21374, -21391, -21425, -21508, -21587, -21640, -21658, 21684, -21711, -21750, -21782, 21816, -21851, -21880, 21860, -21927, 15041, -21927, 21860, -21880, -21851, 21816, -21782, -21750, -21711, 21684, -21658, -21640, -21609, -21570, -21383, -21340, -21343, -21273, -21168, -21135, -21052, -20985, -20929, -20761, -20709, -20630, -20544, -71575, -60996, -60992, -60988, -60985, -60984, -60972, -60969, -60965, -60959, -60945, -60946, -69673, -69679, -69687, -69685, -69692, -69704, 69716, -69726, -69701, -69690, -71577, 71578, -69702, -69675, 69649, -69641, -69614, 69602, -69597, -69594, -69590, -69586, 69559, -69563, -69585, -69589, -69598, -69611, 50040]"
M823_5RY2023,,6,4,False,30,30,,50,"[66493, -66525, -70006, -66524, -71460, 66521, -66520, -66519, -66518, 66517, 66516, 66515, 66540, 66560, 66582, 66600, 66599, 66603, 66636, 66647, 66681, -66689, -66697, 66707, -66712, 66717, -66720, 66725, -66730, 66737, -66752, 66781, 66801, -66834, -66836, -66844, -66862, -66873, -66886, 66887, 66889, -71511, 66890, -71505, 66893, -66882, -66874, 66837, -66825, -66826, -66841, 50024]"
M821_5YR2023,,2,4,True,30,30,,50,"[50024, -66841, -66826, 66825, -71488, 66790, -66769, -60351, -60343, -60330, -60317, -60314, -60309, -60302, -60299, -60291, -60278, -60270, -60261, -60259, -60253, 60252, -60253, -60250, -60246, -60236, -60232, -60224, -60219, -60216, -60210, -60208, -60203, -60193, 60176, 60167, -60162, 66247, -66212, -66206, 66192, 66142, 66133, 66108, 66109, 66110, 66111, 66112, 66102, 66061, 66043, 65983, -65953, -65875, -71320, -65775, -71302, 65695, -65687, 65672, 65645, -65631, -65627, 65624, -65603, -65592, -65580, 65566, -65556, -65539, 65531, 65524, -71157, -65513, 65507, -65505, 65506, 65508, 65509, 71090, 65494, 71081, -65443, 65433, -65414, 65398, -65399, 65400, -65401, -65402, 65403, -65402, -65401, 65400, -65399, 65398, -65414, 65433, -65443, 71081, 65494, 71090, 65509, 65508, 65506, -65505, 65507, -65513, -71157, 65524, 65531, -65539, -65556, 65566, -65580, -65592, -65603, 65624, -65627, -65631, 65645, 65672, -65687, 65695, -71302, -65775, -71320, -65875, -65953, 65983, 66043, 66061, 66102, 66112, 66111, 66110, 66109, 66108, 66133, 66142, 66192, -66206, -66212, -66214, 66215, 66255, 63172, 60181, 60209, -60211, -60220, -60226, -60239, -60244, -60251, 60252, -60258, -60265, -60267, -60276, -60286, -60293, -60297, -60304, -60312, -60323, -60332, -60343, -60351, -66769, 66790, -71488, 66825, -66826, -66841, 50024]"
M805_Santaquin,,2,4,True,40,0,,50,"[67413, -67421, -67396, -67411, -60530, -60529, -60527, -60518, -60513, -60502, -60498, -60491, -60477, -60473, -60467, -60460, -60454, -60447, -60439, -60429, -60424, -60414, -60387, -60382, -60376, -60369, -60360, -60354, -60346, -60333, -60325, -60318, -60322, -60330, -60332, -60343, -60351, -66769, 66790, -71488, 66825, -66826, -66841, 50024, -66841, -66826, 66825, -71488, 66790, -66769, -60351, -60343, -60330, -60317, -60314, -60309, -60302, -60299, -60291, 60278, 60270, 60261, -60257, -60246, -60236, -60232, -60224, -60219, -60216, -60210, -60208, -60203, -60193, -60176, 60167, 60162, -66247, -66212, -66206, 66192, -66206, -66212, -66214, -66215, -66255, -63172, -60181, -60202, -60205, -60206, -60204, -60195, -60189, -60178, -60155, -60153, -60149, -60141, -60139, -60133, -60129, -60125, -60116, -60109, -60108, -60103, -60097, -60085, -60077, -60068, -60063, -60059, -60055, -60052, -60051, 65403, -60051, -60052, -60049, -60047, -60046, -60043, -60039, -60037, -60036, -60033, -60032, -60028, -65110, 65111, 65112, 65113, 65115, 65117, 65115, 65113, 65112, 65111, -65110, -60028, -60029, -60027, -60031, -60034, -60035, -60038, -60042, -60044, -60045, -60048, -60050, -60051, 65403, -60051, -60056, -60061, -60064, -60065, -60078, -60087, -60099, -60105, -60110, -60111, -60122, -60126, -60130, -60136, -60143, -60146, -60150, -60154, -60161, -60165, -60172, -60171, -60162, -66247, -66212, -66206, -66192, -66206, -66212, -66214, -66215, -66255, -63172, -60181, -60209, -60211, -60220, -60226, -60239, -60244, -60249, -60265, -60267, -60276, -60286, -60293, -60297, -60304, -60312, -60323, -60332, -60343, -60351, -66769, 66790, -71488, 66825, -66826, -66841, 50024, -66841, -66826, 66825, -71488, 66790, -66769, -60351, -60344, -60339, -60342, -60349, -60357, -60363, -60373, -60379, -60386, -60393, -60405, -60412, -60428, -60432, -60442, -60450, -60457, -60461, -60470, -60476, -60481, -60488, -60496, -60506, -60510, -60517, -60530, -67411, -67396, -67421, 67413]"
Orange,Intermodal SLC to UofU LRT,4,7,False,15,15,,51,"[15168, -15167, 15148, 15147, -15146, -15145, -15144, 15143, -15142, -15158, -15140, -15141, 15139, -15159, 15138, -15160, -15161, 15134, -15165, -15128, -15164, -15163, 15124, -15162, 15116, -15172, 15111, 10019]"
Blue,Draper to SLC CBD LRT,1,7,False,15,15,,51,"[10019, -15117, 15119, 15125, 15126, 15130, -15131, -15154, -15155, 15135, -15137, 15136, -15156, 15133, -15157, 15127, 15123, -15118, -15114, 15109, 15104, -15100, 15095, -15094, 15086, 15080, 15077, -15073, 10016, 15068, 15063, 15062, -15061, 15056, 15053, 15051, 15046, 15044, -15040, 15041]"
Green,WVC to SLC CBD to SLC Airport LRT,5,7,False,15,15,,51,"[15069, -15070, -15169, -15071, 15072, -15074, -15075, 15078, -15079, -15081, -15083, -15084, 15085, -15088, -15091, -15092, -15094, 15095, -15100, 15104, 15109, -15114, -15112, 15108, -15166, 15113, 15116, 15121, 15125, 15126, 15130, 15132, 10021, -15153, 15122, -15152, 15110, 15105, -15151, 15101, -15150, -15096, -15090, -15089, -15087, 15093]"
Red,Daybreak to SLC CBD to UofU LRT,3,7,False,15,15,,51,"[15149, 15148, 15147, -15146, -15145, -15144, 15143, -15142, -15158, -15140, -15141, 15139, -15159, 15138, -15160, -15161, 15134, -15171, -15170, 15127, 15123, -15118, -15114, 15109, 15104, -15100, 15095, -15094, 15086, 15080, 15077, -15073, 10016, 15068, -15067, -15065, -15064, -15060, 15059, -15057, -15055, -15054, 15052, 15050, 15042, 15036, -15033, 15024, 15016, -15173, -15174, 15014, -15013, 15012, -15175, -15176, 15011]"
Sline,Sugarhouse Streetcar,7,7,False,15,15,,51,"[15107, 15106, 15103, 15102, 15099, 15098, 15097, -15094, 15095]"
RCRT_OGPN,Pleasant View to Payson CRT,13,8,False,15,30,,51,"[50014, -50015, 50016, -51000, -50017, -51001, -51002, -51003, -50018, 50019, -50020, -50021, -51005, -51006, -50022, -50023, 50024, -50025, -51004, -50026, -50027, -50028, 50029, 50030, -50031, -50032, -50033, -50034, 50035, -50036, -51007, -50037, -51008, -51009, -50039, 50040, -51012, -51011, -51010, -10001, -10002, -10003, -10004, -10005, -10006, 10060, -10007, 10008, -10009, 10010, -10011, -10012, -10013, -10014, -10015, 10016, -10017, -10018, 10019, -10020, 10021, -10022, -10023, -10024, 10025, -10026, -10027, -10028, -10029, -10032, 10031, -10030, -10033, 10035, -10034, 10036, -10037, -10038, -10039, -10040, -10041, 10042, -10043, -10044, -10045, 10046]"
POM_Rail,Point of Mountain Rail,4,7,False,15,15,,51,"[-55251, -55242, -55240, 55238]"
O603,,7,9,False,15,15,,52,"[28631, -28619, 28595]"
StGrid_2_BRT,State Street Corridor - BRT,,9,False,6,10,,52,"[-25677, -25704, 25720, -25698, -25678, -25657, 25636, -25616, -25592, -25570, 25545, -25521, -25495, -25476, -25452, 10021]"
200So_2,200 South - 200So_Core as BRT,,9,False,6,10,,52,"[-25921, 25949, -26017, -26056, 26072, -26090, -26100, -26103, 26137, -26146, -26163, -26166, -26170, -26192, 26196, -26207, -26212, -26208, -26206, -26204, -26205, 15149]"
Farm_Shuttle,,5,9,False,15,15,,52,"[10031, -29821, 29822]"
LittleCott,Little Cottonwood Shuttle,,5,False,15,15,,53,"[23072, 23163, -23188, 23197, -23202, 23236, 23311, 23408, 23439, -23458, 23414, -23413, 23428, -23462, -23546, -23604, -23703, 23744, -23749, 90127, 90128, 90129, 90130, 90131]"
S1,,7,5,False,15,15,,53,"[24806, -24854, -24869, -24892, -24919, 24956, 25035, 24956, 25021, 25111, 25198, 25245, 25322, 25410, 25500, 25548, 25623, 25686, 25633, 25554, 25499, 25418, 25350, 25305, 25266, 25344, 15122, 25344, -25384, -25401, -25452, -25476, -25495, 25521, -25545, 25570, -25592, 25616, -25636, 25619, -25588, 25565, -25541, 25523, -25489, 25511, -25536, 25562, -25586, 25621, -25632, 25659, -25676, 25700, -25718, -25739, -25762, -25773, 25796, -25865, -25873, 25885, -25908, -25923, -25944, 25950, 25986, 26019, -26027, 26065, 26096, 26112, -26099, -26090, 26100, -26103, 26137, -26146, -26163, -26166, -26170, -26192, 26196, -26207, 26212]"
MidValCon,Mid-valley Connector,,5,False,15,15,,53,"[23342, 23245, 23180, 23104, -23081, -23062, 23026, -23008, 22974, 23122, 23170, 23247, 23310, 23364, -23429, 15069]"
PlsntClear,Pleasant View to Clearfield,,5,False,15,15,,53,"[29104, 29083, 29069, 29046, 29033, -29019, 29011, 28997, 28981, -28978, 28971, 28942, -28928, 28923, 28905, 28886, 28865, 28848, 28823, 28804, 28785, 28767, 28740, 28720, 28703, -28684, 28659, 28644, 28635, 28600, -28580, 28553, 28523, 28482, 28411, -28393, 28390, -28387, 28385, 28367]"
BRTWash_R,Roy Station to WSU,5,5,True,15,15,,53,"[28619, -28631, 28651, 28678, -28665, -28661, 28662, -28656, -28649, 28640, 28599, 28580, -28567, -28560, -28563, 28536, -28504, 28459, -28408, -28371, 28333, -28343, 28303, -28290, -28284, -28277, 28269, -28237, 28188, -28239, 28264, 28224, -28166, 10042, -28166, 28224, 28264, -28239, 28188, -28237, 28269, -28277, -28284, -28290, 28303, -28343, 28333, -28371, -28408, 28459, -28504, 28536, 28544, -28567, 28580, 28599, 28640, -28649, -28656, 28662, -28661, -28665, 28678, 28651, -28631, 28619]"
BRTNSDA_R,Ext of DavisSLCCon,10,5,True,15,15,,53,"[10031, -27082, -27137, -29821, -27166, -27204, -27228, -27240, -27271, -27281, 27286, -27306, -27303, -27304, -27310, -27332, -27337, -27335, 27287, 27239, 27257, -27248, 27236, -27126, 27038, -26974, 26889, -26817, 26772, 26743, -26738, 26720, -26711, 26679, -26662, 26646, -26635, -26617, -26600, -26595, -26591, 26588, 26570, 26558, 26545, -26499, 26474, -26469, -26467, -26455, -26444, -26432, -26424, -26414, 26395, -26379, -26350, 26343, -26315, 26288, -26262, 26247, -29429, -29618, -29687, -29688, -29689, -29690, -29691, -29692, -26053, -25983, -25973, -25972, -25968, -25958, -25929, -25910, 25888, -25848, 25772, -25681, 25639, -25594, -25545, -25521, -25495, -25476, -25452, 10021, -25452, -25476, -25495, -25521, -25545, -25570, -25592, -25616, -25636, -25657, -25678, -25698, 25720, -25704, -25677, -25658, -25635, -25618, 25586, -25621, -25632, -25653, 25674, -25696, -25717, -25738, 25759, -25793, -25832, -25862, 25881, -25921, 25949, -26017, -26056, 26072, -26090, -26100, -26103, 26137, -26146, -26163, -26166, -26170, -26192, -26196, -26207, -26212, -26208, -26206, -26204, -26205, 15149, -26205, -26184, -26168, 15148, -26168, -26153, -26125, -26126, 26120, -29394, 29381]"
BRT56_R,5600 West Corridor,10,5,True,15,15,,53,"[-20905, -20957, -20969, -20994, -20999, -21057, 21115, -21151, -21185, 21208, -21245, 21302, -21333, 21410, -21467, -21529, 21595, -21637, -21690, -21728, 21781, 21823, 21962, -22003, 22102, 22193, -22300, -22361, 22421, 22535, 22638, -22689, 22752, -22838, 22879, -22905, -22963, 22989, -23069, -23108, -23160, -23190, 23259, -23306, 23383, -23494, -23527, 23701, -23763, 23831, -23882, -23953, -24012, 24081, 24221, 24308, -24243, -24217, -24245, -24264, -24284, -24343, -24345, -24325, -24313, -24318, -24366, -24378, -24447, -24496, -24558, 15093, -24558, -24496, -24431, -24413, -24389, -24412, -24419, -24438, -24464, -24499, -24711, -24799, -24832, -24855, 24905, -24956, 25035, -25170, 25205, -25266, -25344, -25384, -25401, -25452, 10021, -25452, -25476, -25495, -25521, -25545, 25570, -25592, -25616, -25636, -25657, -25678, 25698, -25720, -25704, -25677, 25658, -25635, 25618, -25586, -25562, -25536, 25511, -25489, -25460, 25442, -25421, -25396, -25359, -25346, -25329, -25295, 15119, -25295, -25286, 25263, -15115, 10019, -15115, 25263, -25286, -25295, 15119, -25295, -25329, -25346, -25359, -25396, -25421, 25442, -25460, -25489, 25511, -25536, -25562, 25586, 25618, -25635, 25658, -25677, -25704, -25720, 25698, -25678, -25657, -25636, -25616, -25592, 25570, -25545, -25521, -25495, -25476, -25452, 10021, -25452, -25401, -25384, -25344, -25266, 25205, -25170, 25035, -24956, 24905, -24855, -24832, -24799, -24711, -24516, -24443, -24422, -24447, -24496, -24558, 15093, -24558, -24496, -24431, -24420, -24371, -24332, -24312, -24272, -24241, -24243, 24308, 24221, 24081, -24012, -23953, -23882, 23831, -23763, 23701, -23527, -23494, 23383, -23306, 23259, -23190, -23160, -23108, -23069, 22989, -22963, -22905, 22879, -22838, 22752, -22689, 22638, 22535, 22421, -22361, -22300, 22193, 22102, -22003, 21962, 21823, 21781, -21728, -21690, -21637, 21595, -21529, -21467, 21410, -21333, 21302, -21245, 21208, -21185, -21151, 21115, -21057, -20999, -20994, -20969, -20957, 20905, 15016]"
BRTRdwd_T,Redwood Road Corridor No Temple to South Jordan Trax,10,5,True,10,10,,53,"[10021, -25452, 25401, -25384, 25344, 25266, -25305, 25350, -25418, 25499, 25432, 25353, -25306, 25251, -25231, 25198, 25111, -25021, 24956, -24919, -24892, -24869, 24854, 24806, 24779, 24729, 24659, -24619, 24545, 24503, -24435, 24402, 24333, -24294, -24275, 24263, 24231, 24168, 24107, 24021, 15078, -24021, 23931, 23865, 23794, 23728, 23650, 23571, 23498, 23455, 23399, 23342, 23245, 23177, 23103, 22971, 22907, -22869, -22850, -22847, -22831, -22807, 22767, 22729, -22684, 22572, 22515, 22392, 22269, -22220, 15050, -22220, 22269, 22392, 22515, 22572, -22684, 22729, 22767, -22807, -22831, -22846, -22847, -22869, 22907, 22971, 23103, 23177, 23245, 23342, 23399, 23455, 23498, 23571, 23650, 23728, 23794, 23865, 23931, -24021, 15078, 24021, 24107, 24168, 24231, 24263, -24275, -24294, 24333, 24402, -24435, 24503, 24545, -24619, 24659, 24729, 24779, 24806, 24854, -24869, -24892, -24919, 24956, -25021, 25111, 25198, -25231, 25251, -25306, 25353, 25432, 25499, -25418, 25350, -25305, 25266, 25344, -25384, 25401, -25452, 10021]"
300W,300 West Corridor,,5,False,10,10,,53,"[10021, -25452, -25476, 25495, -25521, 25545, 25522, 25493, 25473, -25443, 25423, 25396, 25369, 25343, 25328, -25299, 25285, 25260, 25248, -25219, 25199, -25177, 25159, -25136, -25115, 25089, 25070, -25055, -25045, 25012, 24946, 24890, 24833, 24791, 24727, -24750, 24775, 15095]"
StGrid_2,State Street Corridor,,5,False,15,15,,53,"[10008, 21331, -21385, -21390, -21397, -21401, -21404, -21407, -21414, -21419, -21445, -21454, 21473, 21520, 21577, -21609, -21640, 21658, -21664, 21671, 21700, -21751, 21798, 21842, 21887, 21943, 21981, 22072, 22100, 22151, 22215, -22229, -22255, -22310, 15051, -22310, -22255, -22229, 22215, 22317, 22387, 22460, 22511, -22557, 22600, -22641, 22711, 22784, 22818, 22848, 22875, -22849, 15062]"
500E_2,500 East Corridor,,5,False,10,10,,53,"[25035, 15105, -25035, 24956, -25021, 25111, 25198, -25231, 25251, -25306, 25353, 25432, 25499, -25547, 25590, -25622, -25648, 25726, -25747, 25772, 25681, 25639, -25594, 25545, 25522, 25493, 25473, -25443, 25423, 25396, 25421, 25442, 25460, 25489, 25511, 25536, 25562, 25586, 25621, -25632, 25653, -25674, 25696, -25717, 25738, 25759, 25740, 25715, 25697, 25673, 25652, 25630, 25604, 25583, 25551, -25533, 25503, 25484, 25435, 25357, 25265, 25186, 25108, 25005, 24968, 24933, -24895, 15102, -24895, 24842, 24788, 24744, 24697, -24620, 24568, 24520, -24448, 24407, 24331, 24292, 24229, 24148, 24078, 24046, 24102, 15077]"
900E_2,900 East Corridor,,5,False,10,10,,53,"[10019, 15115, 25263, 25286, -25295, 25329, 25346, 25359, -25396, 25421, -25442, 25460, -25489, 25511, -25536, 25562, -25586, 25618, -25635, 25658, 25677, -25702, -25718, 25739, -25762, -25773, 25796, 25865, -25873, 25897, -25917, -25935, 25953, -25987, 26001, 26033, -26062, 26085, 26119, 26093, -26074, -26058, 26042, -26027, 26019, -25995, 25985, 25949, -25936, -25920, 25879, 25859, -25825, 25790, -25753, 25707, -25670, 25627, 25550, 25447, 25356, 25273, 25217, -25157, -25141, 25121, 25082, -25066, 25049, 15106, -25049, 24945, 24898, 24850, 24774, 24726, 24650, -24550, 24517, 24479, -24410, 24341, 24295, -24236, -24195, 24167, -24111, 23995, 23933, 23868, -23832, 23790, 23672, 23577, 23534, -23493, 23434, 23347, 23317, 23287, 23271, 23194, 15068]"
